Date       AdjClose
11/2/10   41.149941
11/1/10   40.460914
10/29/10   40.035263
10/28/10   40.601911
10/27/10   40.946426
10/26/10   40.975687
10/25/10   41.080771
10/22/10   40.898539
10/21/10   41.171224
10/20/10   41.305568
10/19/10   41.167231
10/18/10   42.2992
10/15/10   41.865567
10/14/10   40.212173
10/13/10   39.92353
10/12/10   39.710703
10/11/10   39.287712
10/8/10   39.116118
10/7/10   38.47099
10/6/10   38.467001
10/5/10   38.433745
10/4/10   37.063677
10/1/10   37.579782
9/30/10   37.74339
9/29/10   38.22491
9/28/10   38.157072
9/27/10   38.729041
9/24/10   38.88334
9/23/10   38.431084
9/22/10   38.275457
9/21/10   37.746051
9/20/10   37.674224
9/17/10   36.628712
9/16/10   36.788332
9/15/10   35.943678
9/14/10   35.656364
9/13/10   35.520687
9/10/10   35.037839
9/9/10   34.992613
9/8/10   34.972662
9/7/10   34.292949
9/3/10   34.420644
9/2/10   33.542733
9/1/10   33.297985
8/31/10   32.336278
8/30/10   32.256466
8/27/10   32.139412
8/26/10   31.96117
8/25/10   32.308342
8/24/10   31.914615
8/23/10   32.695419
8/20/10   33.206203
8/19/10   33.238128
8/18/10   33.662451
8/17/10   33.516133
8/16/10   32.940171
8/13/10   33.134373
8/12/10   33.49219
8/11/10   33.279362
8/10/10   34.505772
8/9/10   34.817031
8/6/10   34.596226
8/5/10   34.810382
8/4/10   34.980643
8/3/10   34.840974
8/2/10   34.830333
7/30/10   34.218458
7/29/10   34.332851
7/28/10   34.711947
7/27/10   35.126961
7/26/10   34.488482
7/23/10   34.576271
7/22/10   34.453897
7/21/10   33.818078
7/20/10   33.505491
7/19/10   32.666159
7/16/10   33.240788
7/15/10   33.446963
7/14/10   33.617224
7/13/10   33.493518
7/12/10   34.223778
7/9/10   34.533705
7/8/10   34.33019
7/7/10   34.407342
7/6/10   33.071855
7/2/10   32.847058
7/1/10   33.051904
6/30/10   33.457604
6/29/10   34.0748
6/28/10   35.688288
6/25/10   35.475461
6/24/10   35.781398
6/23/10   36.043441
6/22/10   36.42653
6/21/10   35.937029
6/18/10   36.455794
6/17/10   36.163155
6/16/10   35.54862
6/15/10   34.543018
6/14/10   33.823399
6/11/10   33.720976
6/10/10   33.321928
6/9/10   32.34958
6/8/10   33.164969
6/7/10   33.379125
6/4/10   34.046868
6/3/10   34.999262
6/2/10   35.109666
6/1/10   34.694656
5/28/10   34.169242
5/27/10   33.699693
5/26/10   32.470622
5/25/10   32.618272
5/24/10   32.823114
5/21/10   32.232522
5/20/10   31.625968
5/19/10   33.033281
5/18/10   33.568009
5/17/10   33.815418
5/14/10   33.76221
5/13/10   34.366107
5/12/10   34.862257
5/11/10   34.121355
5/10/10   33.784825
5/7/10   31.373238
5/6/10   32.755276
5/5/10   34.050857
5/4/10   34.40867
5/3/10   35.428906
4/30/10   34.729242
4/29/10   35.733515
4/28/10   34.79708
4/27/10   34.855605
4/26/10   35.847908
4/23/10   36.024819
4/22/10   35.444868
4/21/10   34.480501
4/20/10   32.534471
4/19/10   32.864352
4/16/10   32.908247
4/15/10   33.110433
4/14/10   32.680789
4/13/10   32.247156
4/12/10   32.228534
4/9/10   32.162024
4/8/10   31.917275
4/7/10   32.003736
4/6/10   31.862739
4/5/10   31.723071
4/1/10   31.387869
3/31/10   31.258845
3/30/10   31.371906
3/29/10   30.91167
3/26/10   30.713476
3/25/10   30.148156
3/24/10   30.509962
3/23/10   30.375614
3/22/10   29.895427
3/19/10   29.562885
3/18/10   29.882125
3/17/10   29.811626
3/16/10   29.855521
3/15/10   29.774381
3/12/10   30.141507
3/11/10   29.995189
3/10/10   29.907397
3/9/10   29.665308
3/8/10   29.141223
3/5/10   29.123932
3/4/10   28.027877
3/3/10   27.844314
3/2/10   27.780466
3/1/10   27.799089
2/26/10   27.217806
2/25/10   26.869305
2/24/10   26.691062
2/23/10   26.212203
2/22/10   26.659137
2/19/10   26.825408
2/18/10   26.993009
2/17/10   26.942463
2/16/10   27.055526
2/12/10   26.653817
2/11/10   26.426359
2/10/10   25.954152
2/9/10   26.09648
2/8/10   25.821135
2/5/10   25.999377
2/4/10   25.545792
2/3/10   26.500848
2/2/10   26.052583
2/1/10   25.902275
1/29/10   25.547122
1/28/10   26.508829
1/27/10   27.651441
1/26/10   27.393389
1/25/10   27.011632
1/22/10   26.303984
1/21/10   27.676713
1/20/10   28.163553
1/19/10   28.603837
1/15/10   27.392058
1/14/10   27.857616
1/13/10   28.019896
1/12/10   27.630158
1/11/10   27.948067
1/8/10   28.196808
1/7/10   28.010584
1/6/10   28.06246
1/5/10   28.516046
1/4/10   28.46683
12/31/09   28.030537
12/30/09   28.151581
12/29/09   27.813721
12/28/09   28.147591
12/24/09   27.80574
12/23/09   26.882606
12/22/09   26.651158
12/21/09   26.367832
12/18/09   25.995387
12/17/09   25.520518
12/16/09   25.942181
12/15/09   25.827786
12/14/09   26.201561
12/11/09   25.894294
12/10/09   26.128402
12/9/09   26.310635
12/8/09   25.255816
12/7/09   25.13344
12/4/09   25.714723
12/3/09   26.135053
12/2/09   26.1018
12/1/09   26.200231
11/30/09   26.591299
11/27/09   26.681751
11/25/09   27.16061
11/24/09   27.193865
11/23/09   27.385407
11/20/09   26.592629
11/19/09   26.671109
11/18/09   27.396049
11/17/09   27.534386
11/16/09   27.48517
11/13/09   27.195195
11/12/09   26.867974
11/11/09   27.035575
11/10/09   26.99966
11/9/09   26.797476
11/6/09   25.850399
11/5/09   25.809163
11/4/09   25.380851
11/3/09   25.106837
11/2/09   25.181326
10/30/09   25.073583
10/29/09   26.117761
10/28/09   25.592347
10/27/09   26.253439
10/26/09   26.933152
10/23/09   27.127355
10/22/09   27.294956
10/21/09   27.257712
10/20/09   26.438331
10/19/09   25.254486
10/16/09   25.013726
10/15/09   25.347596
10/14/09   25.444699
10/13/09   25.275768
10/12/09   25.380851
10/9/09   25.335625
10/8/09   25.176007
10/7/09   25.306362
10/6/09   25.274437
10/5/09   24.743702
10/2/09   24.594724
10/1/09   24.057338
9/30/09   24.654581
9/29/09   24.658572
9/28/09   24.760995
9/25/09   24.258192
9/24/09   24.451067
9/23/09   24.674534
9/22/09   24.538858
9/21/09   24.477671
9/18/09   24.610687
9/17/09   24.548169
9/16/09   24.191684
9/15/09   23.299145
9/14/09   23.107601
9/11/09   22.900096
9/10/09   22.953302
9/9/09   22.76442
9/8/09   23.002519
9/4/09   22.654016
9/3/09   22.153873
9/2/09   21.971642
9/1/09   21.987604
8/31/09   22.374682
8/28/09   22.619431
8/27/09   22.539622
8/26/09   22.268268
8/25/09   22.532971
8/24/09   22.487745
8/21/09   22.509028
8/20/09   22.124611
8/19/09   21.894493
8/18/09   21.814683
8/17/09   21.22808
8/14/09   22.184468
8/13/09   22.402614
8/12/09   21.988935
8/11/09   21.659054
8/10/09   21.910455
8/7/09   22.015537
8/6/09   21.802711
8/5/09   21.962331
8/4/09   22.020857
8/3/09   22.137913
7/31/09   21.733543
7/30/09   21.653733
7/29/09   21.286608
7/28/09   21.282618
7/27/09   21.295919
7/24/09   21.281287
7/23/09   20.992641
7/22/09   20.848983
7/21/09   20.153308
7/20/09   20.339531
7/17/09   20.185232
7/16/09   19.622573
7/15/09   19.537442
7/14/09   18.924237
7/13/09   18.933548
7/10/09   18.425427
7/9/09   18.13811
7/8/09   18.252505
7/7/09   18.010415
7/6/09   18.437396
7/2/09   18.62495
7/1/09   18.998726
6/30/09   18.94552
6/29/09   18.884333
6/26/09   18.94685
6/25/09   18.603667
6/24/09   18.119487
6/23/09   17.825521
6/22/09   18.272458
6/19/09   18.553122
6/18/09   18.074262
6/17/09   18.034358
6/16/09   18.13678
6/15/09   18.102196
6/12/09   18.21925
6/11/09   18.615639
6/10/09   18.655545
6/9/09   18.984094
6/8/09   19.134402
6/5/09   19.243476
6/4/09   19.119772
6/3/09   18.748655
6/2/09   18.554452
6/1/09   18.535829
5/29/09   18.064951
5/28/09   17.966518
5/27/09   17.697826
5/26/09   17.395879
5/22/09   16.294504
5/21/09   16.517971
5/20/09   16.742768
5/19/09   16.952935
5/18/09   16.846522
5/15/09   16.283862
5/14/09   16.354361
5/13/09   15.894124
5/12/09   16.549896
5/11/09   17.23493
5/8/09   17.184384
5/7/09   17.167091
5/6/09   17.624667
5/5/09   17.6526
5/4/09   17.567471
5/1/09   16.925001
4/30/09   16.737448
4/29/09   16.645666
4/28/09   16.480727
4/27/09   16.59113
4/24/09   16.480727
4/23/09   16.680251
4/22/09   16.162818
4/21/09   16.196071
4/20/09   16.02847
4/17/09   16.416878
4/16/09   16.154837
4/15/09   15.648044
4/14/09   15.737165
4/13/09   15.991227
4/9/09   15.904766
4/8/09   15.472463
4/7/09   15.296881
4/6/09   15.755788
4/3/09   15.428567
4/2/09   14.992274
4/1/09   14.457547
3/31/09   13.98268
3/30/09   13.898879
3/27/09   14.212798
3/26/09   14.614507
3/25/09   14.164912
3/24/09   14.166242
3/23/09   14.320541
3/20/09   13.513132
3/19/09   13.517123
3/18/09   13.503821
3/17/09   13.25641
3/16/09   12.692421
3/13/09   12.760259
3/12/09   12.816126
3/11/09   12.327956
3/10/09   11.78924
3/9/09   11.054989
3/6/09   11.346296
3/5/09   11.817173
3/4/09   12.127101
3/3/09   11.754655
3/2/09   11.697458
2/27/09   11.879691
2/26/09   11.863729
2/25/09   12.125771
2/24/09   12.004727
2/23/09   11.565772
2/20/09   12.131091
2/19/09   12.056602
2/18/09   12.552753
2/17/09   12.574036
2/13/09   13.189902
2/12/09   13.204534
2/11/09   12.878644
2/10/09   13.012991
2/9/09   13.635507
2/6/09   13.264391
2/5/09   12.830757
2/4/09   12.44368
2/3/09   12.367861
2/2/09   12.172327
1/30/09   11.988764
1/29/09   12.370521
1/28/09   12.530141
1/27/09   12.068574
1/26/09   11.923586
1/23/09   11.753325
1/22/09   11.753325
1/21/09   11.017745
1/20/09   10.401879
1/16/09   10.951237
1/15/09   11.090904
1/14/09   11.350285
1/13/09   11.666864
1/12/09   11.79323
1/9/09   12.048621
1/8/09   12.330616
1/7/09   12.105819
1/6/09   12.373181
1/5/09   12.580687
1/2/09   12.071234
12/31/08   11.352946
12/30/08   11.477981
12/29/08   11.520547
12/26/08   11.414134
12/24/08   11.311711
12/23/08   11.489953
12/22/08   11.404822
12/19/08   11.971472
12/18/08   11.895652
12/17/08   11.859738
12/16/08   12.693751
12/15/08   12.6033
12/12/08   13.071517
12/11/08   12.636554
12/10/08   13.063536
12/9/08   13.309617
12/8/08   13.264391
12/5/08   12.503538
12/4/08   12.159025
12/3/08   12.756268
12/2/08   12.300023
12/1/08   11.829144
11/28/08   12.326626
11/26/08   12.636554
11/25/08   12.077885
11/24/08   12.36387
11/21/08   10.984491
11/20/08   10.706486
11/19/08   11.477981
11/18/08   11.959501
11/17/08   11.724062
11/14/08   12.003396
11/13/08   12.828097
11/12/08   11.987434
11/11/08   12.60596
11/10/08   12.753608
11/7/08   13.067527
11/6/08   13.181921
11/5/08   13.74059
11/4/08   14.763485
11/3/08   14.227429
10/31/08   14.31123
10/30/08   14.770136
10/29/08   13.90686
10/28/08   13.289664
10/27/08   12.249476
10/24/08   12.820117
10/23/08   13.066197
10/22/08   12.885295
10/21/08   12.169666
10/20/08   13.09413
10/17/08   12.955793
10/16/08   13.553037
10/15/08   13.028952
10/14/08   13.844342
10/13/08   14.666383
10/10/08   12.875983
10/9/08   11.803872
10/8/08   11.943539
10/7/08   11.859738
10/6/08   13.054226
10/3/08   12.911898
10/2/08   13.314937
10/1/08   14.514745
9/30/08   15.118639
9/29/08   14.001302
9/26/08   17.058017
9/25/08   17.548848
9/24/08   17.120535
9/23/08   16.871795
9/22/08   17.431793
9/19/08   18.743334
9/18/08   17.836163
9/17/08   17.003481
9/16/08   18.606328
9/15/08   18.670175
9/12/08   19.811457
9/11/08   20.304946
9/10/08   20.16661
9/9/08   20.175921
9/8/08   21.005943
9/5/08   21.306559
9/4/08   21.444898
9/3/08   22.208411
9/2/08   22.105988
8/29/08   22.550262
8/28/08   23.110261
8/27/08   23.233968
8/26/08   23.09696
8/25/08   22.951972
8/22/08   23.515962
8/21/08   23.18342
8/20/08   23.389597
8/19/08   23.082329
8/18/08   23.329738
8/15/08   23.376295
8/14/08   23.852494
8/13/08   23.849833
8/12/08   23.507981
8/11/08   23.086318
8/8/08   22.552923
8/7/08   21.757486
8/6/08   21.839956
8/5/08   21.367748
8/4/08   20.382096
8/1/08   20.838342
7/31/08   21.142951
7/30/08   21.266655
7/29/08   20.89421
7/28/08   20.537725
7/25/08   21.564612
7/24/08   21.15359
7/23/08   22.115299
7/22/08   21.55131
7/21/08   22.11929
7/18/08   21.967651
7/17/08   22.853539
7/16/08   22.986557
7/15/08   22.564894
7/14/08   23.128884
7/11/08   22.955963
7/10/08   23.494679
7/9/08   23.1781
7/8/08   23.883086
7/7/08   23.299145
7/3/08   22.628742
7/2/08   22.370691
7/1/08   23.235298
6/30/08   22.272259
6/27/08   22.624751
6/26/08   22.381333
6/25/08   23.595772
6/24/08   23.045084
6/23/08   23.033112
6/20/08   23.313778
6/19/08   24.062659
6/18/08   23.776674
6/17/08   24.133158
6/16/08   23.522613
6/13/08   22.92803
6/12/08   23.046414
6/11/08   24.050687
6/10/08   24.693157
6/9/08   24.157101
6/6/08   24.693157
6/5/08   25.197288
6/4/08   24.6333
6/3/08   24.657242
6/2/08   24.754344
5/30/08   25.106837
5/29/08   24.832824
5/28/08   24.875388
5/27/08   24.798239
5/23/08   24.098573
5/22/08   23.550545
5/21/08   23.702185
5/20/08   24.72774
5/19/08   24.421803
5/16/08   24.956528
5/15/08   25.237194
5/14/08   24.775627
5/13/08   25.267786
5/12/08   25.028357
5/9/08   24.401851
5/8/08   24.616007
5/7/08   24.287457
5/6/08   24.828833
5/5/08   24.572111
5/2/08   24.06798
5/1/08   23.942943
4/30/08   23.138196
4/29/08   23.284513
4/28/08   22.910738
4/25/08   22.576866
4/24/08   22.471783
4/23/08   21.667035
4/22/08   21.30922
4/21/08   22.368031
4/18/08   21.420954
4/17/08   20.549697
4/16/08   20.444615
4/15/08   19.736968
4/14/08   19.657158
4/11/08   19.572027
4/10/08   20.557678
4/9/08   20.143996
4/8/08   20.33022
4/7/08   20.73592
4/4/08   20.362145
4/3/08   20.16661
4/2/08   19.618582
4/1/08   19.889936
3/31/08   19.087847
3/28/08   19.022669
3/27/08   18.655545
3/26/08   19.295352
3/25/08   18.752645
3/24/08   18.559773
3/20/08   17.727091
3/19/08   17.248231
3/18/08   17.667232
3/17/08   16.857163
3/14/08   16.841201
3/13/08   17.018113
3/12/08   16.764051
3/11/08   16.939634
3/10/08   15.920728
3/7/08   16.261249
3/6/08   16.085669
3/5/08   16.559207
3/4/08   16.576498
3/3/08   16.19208
2/29/08   16.629705
2/28/08   17.280154
2/27/08   16.355691
2/26/08   15.848899
2/25/08   15.927379
2/22/08   15.890134
2/21/08   16.166809
2/20/08   16.470086
2/19/08   16.251939
2/15/08   16.577828
2/14/08   16.954264
2/13/08   17.212316
2/12/08   16.608422
2/11/08   17.218967
2/8/08   16.690893
2/7/08   16.126903
2/6/08   16.227996
2/5/08   17.206995
2/4/08   17.511603
2/1/08   17.790938
1/31/08   18.005094
1/30/08   17.582101
1/29/08   17.496972
1/28/08   17.293456
1/25/08   17.293456
1/24/08   18.037019
1/23/08   18.498585
1/22/08   20.702665
1/18/08   21.463519
1/17/08   21.401001
1/16/08   21.234731
1/15/08   22.485085
1/14/08   23.780665
1/11/08   22.970595
1/10/08   23.679572
1/9/08   23.863134
1/8/08   22.77905
1/7/08   23.629025
1/4/08   23.949594
1/3/08   25.928879
1/2/08   25.916907
12/31/07   26.347879
12/28/07   26.580658
12/27/07   26.413059
12/26/07   26.463604
12/24/07   26.443651
12/21/07   25.793202
12/20/07   24.901992
12/19/07   24.357955
12/18/07   24.339332
12/17/07   24.528216
12/14/07   25.324985
12/13/07   25.516527
12/12/07   25.387502
12/11/07   25.078904
12/10/07   25.833106
12/7/07   25.845078
12/6/07   25.266456
12/5/07   24.674534
12/4/07   23.917671
12/3/07   23.791305
11/30/07   24.238241
11/29/07   24.513584
11/28/07   23.972208
11/27/07   23.252589
11/26/07   22.950642
11/23/07   22.817626
11/21/07   22.407935
11/20/07   22.459813
11/19/07   21.808032
11/16/07   22.132592
11/15/07   21.854587
11/14/07   22.095347
11/13/07   22.607461
11/12/07   20.452594
11/9/07   21.996916
11/8/07   23.34038
11/7/07   24.780948
11/6/07   25.511207
11/5/07   24.764986
11/2/07   24.989783
11/1/07   24.932586
10/31/07   25.266456
10/30/07   24.874058
10/29/07   24.619998
10/26/07   24.56812
10/25/07   24.31273
10/24/07   24.731731
10/23/07   24.762325
10/22/07   23.192732
10/19/07   22.668648
10/18/07   23.078339
10/17/07   22.978576
10/16/07   22.556913
10/15/07   22.211072
10/12/07   22.246985
10/11/07   21.579244
10/10/07   22.185798
10/9/07   22.328125
10/8/07   22.334776
10/5/07   21.47549
10/4/07   20.782475
10/3/07   21.005943
10/2/07   21.076441
10/1/07   20.795777
9/28/07   20.41402
9/27/07   20.551027
9/26/07   20.320909
9/25/07   20.375445
9/24/07   19.723666
9/21/07   19.174308
9/20/07   18.663524
9/19/07   18.724713
9/18/07   18.744664
9/17/07   18.410794
9/14/07   18.464
9/13/07   18.249844
9/12/07   18.203288
9/11/07   18.022387
9/10/07   18.184667
9/7/07   17.527565
9/6/07   17.958539
9/5/07   18.191318
9/4/07   19.175638
8/31/07   18.420106
8/30/07   18.123478
8/29/07   17.834833
8/28/07   16.869135
8/27/07   17.591413
8/24/07   17.997113
8/23/07   17.434453
8/22/07   17.625998
8/21/07   16.968896
8/20/07   16.257258
8/17/07   16.235977
8/16/07   15.569564
8/15/07   15.94866
8/14/07   16.498018
8/13/07   16.99816
8/10/07   16.627045
8/9/07   16.811937
8/8/07   17.825521
8/7/07   17.961199
8/6/07   17.990462
8/3/07   17.538207
8/2/07   18.155402
8/1/07   17.957209
7/31/07   17.526235
7/30/07   18.812504
7/27/07   19.134402
7/26/07   19.420389
7/25/07   18.257826
7/24/07   17.942577
7/23/07   19.114451
7/20/07   19.121102
7/19/07   18.62229
7/18/07   18.372219
7/17/07   18.477302
7/16/07   18.369558
7/13/07   18.320343
7/12/07   17.833503
7/11/07   17.610035
7/10/07   17.604715
7/9/07   17.336022
7/6/07   17.598064
7/5/07   17.657921
7/3/07   16.91569
7/2/07   16.129563
6/29/07   16.233317
6/28/07   16.036451
6/27/07   16.213364
6/26/07   15.915407
6/25/07   16.273221
6/22/07   16.361012
6/21/07   16.480727
6/20/07   16.168139
6/19/07   16.448803
6/18/07   16.639017
6/15/07   16.02847
6/14/07   15.795692
6/13/07   15.629423
6/12/07   16.01251
6/11/07   15.987236
6/8/07   16.559207
6/7/07   16.503339
6/6/07   16.446142
6/5/07   16.317117
6/4/07   16.138875
6/1/07   15.749137
5/31/07   16.120252
5/30/07   15.798352
5/29/07   15.21042
5/25/07   15.113318
5/24/07   14.72358
5/23/07   15.016216
5/22/07   15.102676
5/21/07   14.895172
5/18/07   14.63446
5/17/07   14.55731
5/16/07   14.277976
5/15/07   14.301918
5/14/07   14.546669
5/11/07   14.464198
5/10/07   14.277976
5/9/07   14.216789
5/8/07   13.974699
5/7/07   13.82306
5/4/07   13.409379
5/3/07   13.354842
5/2/07   13.353512
5/1/07   13.231137
4/30/07   13.275033
4/27/07   13.290994
4/26/07   13.147337
4/25/07   12.68311
4/24/07   12.402445
4/23/07   12.438359
4/20/07   12.100498
4/19/07   12.007387
4/18/07   12.024679
4/17/07   12.018028
4/16/07   12.161686
4/13/07   12.003396
4/12/07   12.262778
4/11/07   12.315985
4/10/07   12.536792
4/9/07   12.456982
4/5/07   12.593988
4/4/07   12.539452
4/3/07   12.570046
4/2/07   12.456982
3/30/07   12.358549
3/29/07   12.470284
3/28/07   12.402445
3/27/07   12.697742
3/26/07   12.749617
3/23/07   12.439689
3/22/07   12.498217
3/21/07   12.486245
3/20/07   12.168336
3/19/07   12.121781
3/16/07   11.916936
3/15/07   11.914275
3/14/07   11.971472
3/13/07   11.758646
3/12/07   11.95418
3/9/07   11.701449
3/8/07   11.705439
3/7/07   11.668195
3/6/07   11.730713
3/5/07   11.481972
3/2/07   11.360927
3/1/07   11.580404
2/28/07   11.254514
2/27/07   11.164063
2/26/07   11.773278
2/23/07   11.847767
2/22/07   11.906294
2/21/07   11.865059
2/20/07   11.426105
2/16/07   11.283777
2/15/07   11.334324
2/14/07   11.346296
2/13/07   11.266486
2/12/07   11.290428
2/9/07   11.076272
2/8/07   11.46335
2/7/07   11.459359
2/6/07   11.193326
2/5/07   11.165393
2/2/07   11.273136
2/1/07   11.271806
1/31/07   11.403492
1/30/07   11.37955
1/29/07   11.431425
1/26/07   11.356936
1/25/07   11.47266
1/24/07   11.532518
1/23/07   11.399502
1/22/07   11.544489
1/19/07   11.771948
1/18/07   11.847767
1/17/07   12.629903
1/16/07   12.915888
1/12/07   12.586008
1/11/07   12.742967
1/10/07   12.902586
1/9/07   12.313324
1/8/07   11.368908
1/5/07   11.313041
1/4/07   11.394181
1/3/07   11.146771
12/29/06   11.285108
12/28/06   10.757033
12/27/06   10.843494
12/26/06   10.842164
12/22/06   10.933944
12/21/06   11.027056
12/20/06   11.274466
12/19/06   11.480642
12/18/06   11.368908
12/15/06   11.668195
12/14/06   11.778598
12/13/06   11.845107
12/12/06   11.458029
12/11/06   11.805202
12/8/06   11.740023
12/7/06   11.577744
12/6/06   11.948859
12/5/06   12.140403
12/4/06   12.120451
12/1/06   12.147054
11/30/06   12.192279
11/29/06   12.210901
11/28/06   12.212231
11/27/06   11.910285
11/24/06   12.188289
11/22/06   12.012707
11/21/06   11.785249
11/20/06   11.501925
11/17/06   11.419455
11/16/06   11.38753
11/15/06   11.180025
11/14/06   11.306391
11/13/06   11.21993
11/10/06   11.05632
11/9/06   11.085583
11/8/06   10.967198
11/7/06   10.709147
11/6/06   10.602734
11/3/06   10.413851
11/2/06   10.505632
11/1/06   10.529575
10/31/06   10.784966
10/30/06   10.697175
10/27/06   10.695845
10/26/06   10.932614
10/25/06   10.864776
10/24/06   10.780976
10/23/06   10.835513
10/20/06   10.634658
10/19/06   10.506962
10/18/06   9.913709
10/17/06   9.881785
10/16/06   10.029433
10/13/06   9.978887
10/12/06   10.010811
10/11/06   9.740788
10/10/06   9.817937
10/9/06   9.927011
10/6/06   9.872474
10/5/06   9.953614
10/4/06   10.026773
10/3/06   9.853852
10/2/06   9.957604
9/29/06   10.239599
9/28/06   10.24359
9/27/06   10.16378
9/26/06   10.3234
9/25/06   10.075989
9/22/06   9.710194
9/21/06   9.929671
9/20/06   10.010811
9/19/06   9.812617
9/18/06   9.828579
9/15/06   9.856512
9/14/06   9.865823
9/13/06   9.869814
9/12/06   9.660978
9/11/06   9.643685
9/8/06   9.646346
9/7/06   9.68359
9/6/06   9.315136
9/5/06   9.508009
9/1/06   9.095659
8/31/06   9.025159
8/30/06   8.906775
8/29/06   8.842927
8/28/06   8.909435
8/25/06   9.144874
8/24/06   9.01984
8/23/06   8.953331
8/22/06   8.994566
8/21/06   8.853569
8/18/06   9.033141
8/17/06   8.990575
8/16/06   9.042452
8/15/06   8.838937
8/14/06   8.505066
8/11/06   8.466491
8/10/06   8.522358
8/9/06   8.45851
8/8/06   8.6168
8/7/06   8.94003
8/4/06   9.085017
8/3/06   9.256608
8/2/06   9.066395
8/1/06   8.936039
7/31/06   9.039792
7/28/06   8.724543
7/27/06   8.433237
7/26/06   8.495755
7/25/06   8.237703
7/24/06   8.169864
7/21/06   8.076753
7/20/06   8.04749
7/19/06   7.196185
7/18/06   7.036565
7/17/06   6.966067
7/14/06   6.739939
7/13/06   6.950105
7/12/06   7.044546
7/11/06   7.40236
7/10/06   7.3159
7/7/06   7.369106
7/6/06   7.418322
7/5/06   7.581933
7/3/06   7.708298
6/30/06   7.617847
6/29/06   7.843975
6/28/06   7.451576
6/27/06   7.639129
6/26/06   7.846635
6/23/06   7.825352
6/22/06   7.925115
6/21/06   7.696327
6/20/06   7.64445
6/19/06   7.608536
6/16/06   7.656422
6/15/06   7.898511
6/14/06   7.663072
6/13/06   7.758844
6/12/06   7.581933
6/9/06   7.879889
6/8/06   8.082074
6/7/06   7.789438
6/6/06   7.943737
6/5/06   7.980981
6/2/06   8.201789
6/1/06   8.269627
5/31/06   7.950388
5/30/06   8.143261
5/26/06   8.453189
5/25/06   8.556942
5/24/06   8.425256
5/23/06   8.399982
5/22/06   8.430577
5/19/06   8.580885
5/18/06   8.403973
5/17/06   8.680647
5/16/06   8.643403
5/15/06   9.017179
5/12/06   9.005207
5/11/06   9.065064
5/10/06   9.390955
5/9/06   9.448151
5/8/06   9.562546
5/5/06   9.562546
5/4/06   9.461453
5/3/06   9.462784
5/2/06   9.526631
5/1/06   9.257938
4/28/06   9.363022
4/27/06   9.226014
4/26/06   9.065064
4/25/06   8.801692
4/24/06   8.745826
4/21/06   8.917416
4/20/06   8.995896
4/19/06   8.732524
4/18/06   8.808343
4/17/06   8.62079
4/13/06   8.841597
4/12/06   8.873521
4/11/06   9.043782
4/10/06   9.134234
4/7/06   9.283212
4/6/06   9.476085
4/5/06   8.94003
4/4/06   8.13661
4/3/06   8.333475
3/31/06   8.342786
3/30/06   8.346776
3/29/06   8.290909
3/28/06   7.809391
3/27/06   7.915803
3/24/06   7.97566
3/23/06   8.002264
3/22/06   8.203119
3/21/06   8.221741
3/20/06   8.511717
3/17/06   8.600837
3/16/06   8.554282
3/15/06   8.809673
3/14/06   8.954661
3/13/06   8.736514
3/10/06   8.405303
3/9/06   8.503736
3/8/06   8.733854
3/7/06   8.820315
3/6/06   8.709911
3/3/06   9.007868
3/2/06   9.259268
3/1/06   9.19143
2/28/06   9.11029
2/27/06   9.442831
2/24/06   9.505349
2/23/06   9.543924
2/22/06   9.486726
2/21/06   9.18877
2/17/06   9.34972
2/16/06   9.386964
2/15/06   9.207392
2/14/06   8.997226
2/13/06   8.607488
2/10/06   8.953331
2/9/06   8.639412
2/8/06   9.152855
2/7/06   8.991905
2/6/06   8.952001
2/3/06   9.557226
2/2/06   9.590479
2/1/06   10.032093
1/31/06   10.044065
1/30/06   9.976227
1/27/06   9.581168
1/26/06   9.621073
1/25/06   9.869814
1/24/06   10.114563
1/23/06   10.331381
1/20/06   10.121214
1/19/06   10.513613
1/18/06   10.972519
1/17/06   11.267816
1/13/06   11.38487
1/12/06   11.211949
1/11/06   11.160072
1/10/06   10.755703
1/9/06   10.115894
1/6/06   10.149148
1/5/06   9.893757
1/4/06   9.972236
1/3/06   9.942973
12/30/05   9.562546
12/29/05   9.504019
12/28/05   9.786014
12/27/05   9.873804
12/23/05   9.75675
12/22/05   9.845871
12/21/05   9.776702
12/20/05   9.59181
12/19/05   9.494707
12/16/05   9.458793
12/15/05   9.601121
12/14/05   9.578508
12/13/05   9.973566
12/12/05   9.964255
12/9/05   9.887106
12/8/05   9.853852
12/7/05   9.836559
12/6/05   9.849861
12/5/05   9.553235
12/2/05   9.660978
12/1/05   9.523972
11/30/05   9.021169
11/29/05   9.058414
11/28/05   9.265919
11/25/05   9.223354
11/23/05   8.926728
11/22/05   8.848248
11/21/05   8.640742
11/18/05   8.587536
11/17/05   8.582216
11/16/05   8.639412
